,Source,Target
41296,7317,5512
41297,7317,5512
41298,7317,179
41299,2202,7840
41300,2202,7588
41301,413,2609
41302,413,1139
41303,1273,5512
41304,1273,1273
41305,413,2609
41306,413,1139
41307,1273,5512
41308,1273,1273
41309,413,2609
41310,413,1139
41311,413,2609
41312,413,1139
41313,1849,5512
41314,1849,179
41315,3274,6210
41316,3274,5431
41317,3274,7588
41318,413,2609
41319,413,1139
41320,3607,8379
41321,3607,5512
41322,7840,7840
41323,7840,7588
41324,2100,7512
41325,2100,5512
41326,2100,184
41327,7512,2100
41328,7512,5512
41329,7512,184
41330,5999,7588
41331,5999,9551
41332,184,7512
41333,184,2100
41334,184,5512
41335,1684,1514
41336,1684,2343
41337,1684,2243
41338,1684,9243
41339,1684,5512
41340,1684,6572
41341,1684,4262
41342,1684,914
41343,1684,1514
41344,1684,2343
41345,1684,2243
41346,1684,9243
41347,1684,5512
41348,4293,7588
41349,4293,7840
41350,1684,1514
41351,1684,2343
41352,1684,2243
41353,1684,9243
41354,1684,5512
41355,1684,5697
41356,1684,9680
41357,1684,5512
41358,1684,250
41359,4293,7588
41360,4293,7840
41361,1684,5512
41362,1684,1514
41363,1684,2343
41364,1684,2243
41365,1684,9243
41366,1684,1161
41367,1684,250
41368,1684,7804
41369,8761,7588
41370,8761,507
41371,540,3040
41372,540,3003
41373,540,3040
41374,540,3003
41375,4293,7588
41376,4293,7840
41377,4028,7588
41378,4028,5999
41379,4028,153
41380,4028,5365
41381,4028,2639
41382,4028,7941
41383,413,2609
41384,413,1139
41385,4293,7588
41386,4293,7840
41387,2708,5512
41388,2708,179
41389,2708,395
41390,2100,5512
41391,2100,179
41392,250,5512
41393,250,1684
41394,1684,250
41395,1684,5512
41396,1684,1781
41397,1684,467
41398,1684,6998
41399,1684,9635
41400,1684,1071
41401,1684,7768
41402,1684,7438
41403,1684,6016
41404,1684,5037
41405,1684,1406
41406,1684,9211
41407,1684,4992
41408,1684,295
41409,1684,5358
41410,1684,6502
41411,1684,7535
41412,1684,9056
41413,1684,4212
41414,1684,2150
41415,1684,8919
41416,1684,6303
41417,1684,2684
41418,1684,3654
41419,1684,7275
41420,1684,4798
41421,1684,7039
41422,1684,4475
41423,1684,7193
41424,1684,1851
41425,1684,1964
41426,1684,7392
41427,1684,5241
41428,1684,1909
41429,1684,8756
41430,1684,8859
41431,8106,2609
41432,8106,1139
41433,8106,7588
41434,1684,1161
41435,1684,6572
41436,1684,5512
41437,1684,1514
41438,1684,2343
41439,1684,2243
41440,4028,7588
41441,4028,2325
41442,413,2609
41443,413,1139
41444,8412,7512
41445,8412,179
41446,8412,7902
41447,8412,5512
41448,8412,5988
41449,4028,7588
41450,4028,5848
41451,4028,8033
41452,413,2609
41453,413,1139
41454,413,2609
41455,413,1139
41456,1684,4992
41457,1684,295
41458,1684,5358
41459,1684,6502
41460,1684,7535
41461,1684,9056
41462,1684,4212
41463,1684,4812
41464,1684,8919
41465,1684,6303
41466,1684,2684
41467,1684,3654
41468,1684,7275
41469,1684,4798
41470,1684,7039
41471,1684,4475
41472,1684,7193
41473,1684,1851
41474,1684,5512
41475,4446,5512
41476,4446,179
41477,4446,6173
41478,4446,179
41479,4446,6173
41480,4446,5512
41481,4446,395
41482,1684,6572
41483,1684,5512
41484,8973,75
41485,8973,7588
41486,1330,8379
41487,1330,5512
41488,6584,5512
41489,6584,6559
41490,3607,4676
41491,3607,1053
41492,3607,6559
41493,3607,1281
41494,3607,5126
41495,3607,374
41496,3607,1928
41497,3607,8176
41498,3607,3025
41499,3607,3507
41500,3607,7378
41501,3607,2032
41502,3607,3638
41503,3607,3147
41504,3607,3957
41505,3607,3331
41506,3607,5411
41507,3607,524
41508,3607,3658
41509,3607,2567
41510,3607,7587
41511,3607,2428
41512,3607,6684
41513,3607,4428
41514,3607,7792
41515,3607,6587
41516,3607,5195
41517,3607,1163
41518,3607,8988
41519,3607,875
41520,3607,8993
41521,3607,5231
41522,3607,4268
41523,3607,3192
41524,3607,2719
41525,3607,9146
41526,3607,1189
41527,3607,3929
41528,3607,4567
41529,3607,3970
41530,3607,7002
41531,3607,9002
41532,3607,7407
41533,3607,6362
41534,3607,5512
41535,3607,963
41536,3607,647
41537,3607,8004
41538,3607,3297
41539,3607,1996
41540,3607,1706
41541,3607,5181
41542,3607,2690
41543,3607,9438
41544,3607,8491
41545,3607,8761
41546,3607,2489
41547,3607,7232
41548,3607,4152
41549,3607,6754
41550,3607,2578
41551,3607,4000
41552,3607,8518
41553,3607,6426
41554,3607,6685
41555,3607,7285
41556,3607,1749
41557,1684,8529
41558,1684,5512
41559,1684,7535
41560,4028,7588
41561,4028,2325
41562,4028,7588
41563,4028,2325
41564,1684,3351
41565,1684,5583
41566,1684,7406
41567,1684,3720
41568,1684,4992
41569,1684,295
41570,1684,5358
41571,1684,6502
41572,1684,7535
41573,1684,9056
41574,1684,4212
41575,1684,2150
41577,1684,8919
41578,1684,6303
41579,1684,2684
41580,1684,3654
41581,1684,7275
41582,1684,4798
41583,1684,7039
41584,1684,4475
41585,1684,7193
41586,1684,1851
41587,1684,4983
41588,1684,12
41589,1684,1161
41590,1684,1514
41591,1684,2343
41592,1684,2243
41593,1684,9243
41594,1684,5512
41595,1684,3351
41596,1684,1781
41597,1684,467
41598,1684,6998
41599,1684,9635
41600,1684,986
41601,1684,1071
41602,1684,7768
41603,1684,250
41604,1684,6016
41605,1684,5037
41606,1684,1406
41607,1684,9211
41608,1684,6600
41609,1684,343
41610,1684,861
41611,1684,5039
41612,1684,2847
41613,1684,9243
41614,1684,5512
41615,1684,1514
41616,1684,2343
41617,1684,2243
41618,1684,5845
41619,6640,4043
41620,6640,4858
41621,6640,3351
41622,6640,1781
41623,6640,467
41624,6640,6998
41625,6640,8043
41626,6640,3851
41627,6640,1071
41628,6640,7768
41629,6640,250
41630,6640,6016
41631,6640,5037
41632,6640,1406
41633,6640,9211
41634,6640,6600
41635,6640,343
41636,6640,861
41637,6640,5039
41638,6640,2847
41639,6640,9243
41640,6640,5512
41641,6640,1514
41642,6640,2343
41643,6640,2243
41644,6640,5845
41645,8115,5512
41646,8115,9589
41647,8115,395
41648,4293,7588
41649,4293,7840
41650,1684,395
41651,1684,5512
41652,4028,7588
41653,4028,2325
41654,7837,179
41655,7837,5512
41656,7837,395
41657,7837,1127
41658,7837,5289
41659,395,5289
41660,395,7837
41661,395,179
41662,395,5512
41663,395,1127
41664,6684,8058
41665,6684,7588
41666,395,7837
41667,395,5289
41668,395,1127
41669,395,5512
41670,5289,1127
41671,5289,5512
41672,5289,395
41673,5289,395
41674,5289,1127
41675,5289,5512
41676,7837,3812
41677,7837,5631
41678,7837,5512
41679,1684,5512
41680,1684,179
41681,4028,7588
41682,4028,2325
41683,4127,7837
41684,4127,5512
41685,7837,8961
41686,7837,7096
41687,7837,3751
41688,7837,5512
41689,7837,4127
41690,7837,5512
41691,3509,7199
41692,3509,5512
41693,7837,4127
41694,7837,5512
41695,7837,4127
41696,7837,5512
41697,7837,4127
41698,7837,5512
41699,7837,5512
41700,7837,7512
41701,7837,8710
41702,7837,1127
41703,7837,4137
41704,7837,5512
41705,7837,7512
41706,7837,1393
41707,7837,3012
41708,1127,7837
41709,1127,8710
41710,1127,4137
41711,1127,5512
41712,1127,7512
41713,1127,1393
41714,1127,3012
41715,7837,7512
41716,7837,5512
41717,8277,6187
41718,8277,4411
41719,8277,271
41720,8277,5751
41721,8277,2485
41722,8277,1151
41723,8277,3219
41724,8277,966
41725,8277,4377
41726,8277,9680
41727,8277,4377
41728,8277,8367
41729,8277,5512
41730,540,540
41731,540,540
41732,6986,7588
41733,6986,1742
41734,6986,3246
41735,9137,7588
41736,9137,2683
41737,4028,7588
41738,4028,2325
41739,4028,2325
41740,4028,7588
41741,4028,7588
41742,4028,2325
41743,1175,179
41744,1175,5512
41745,4028,7588
41746,4028,2325
41747,6885,5512
41748,6885,6091
41749,4028,7588
41750,4028,2325
41751,4028,6540
41752,4028,7681
41753,4028,9483
41754,4028,5622
41755,4028,5999
41756,4028,5339
41757,4028,153
41758,4028,5365
41759,4028,2623
41760,4028,6979
41761,4028,9081
41762,4028,4969
41763,6687,1888
41764,6687,7588
41765,1684,5697
41766,1684,9680
41767,2158,5986
41768,2158,1517
41769,2158,8442
41770,2158,9508
41771,2158,2571
41772,2158,2212
41773,2158,8817
41774,2158,7523
41775,2158,6200
41776,2158,6120
41777,2158,8565
41778,2158,3775
41779,2158,3840
41780,2158,8897
41781,2158,4537
41782,2158,3030
41783,2158,8310
41784,2158,576
41785,2158,4491
41786,2158,2556
41787,2158,2374
41788,2158,498
41789,2158,2420
41790,2158,2535
41791,2158,1274
41792,2158,8324
41793,2158,4669
41794,2158,6829
41795,2158,5340
41796,2158,474
41797,2158,322
41798,2158,2581
41799,2158,30
41800,2158,4094
41801,2158,6849
41802,2158,6508
41803,2158,2590
41804,2158,994
41805,2158,2319
41806,2158,2791
41807,2158,5572
41808,2158,993
41809,2158,4517
41810,2158,4788
41811,2158,1891
41812,2158,3247
41813,2158,6487
41814,2158,1041
41815,2158,6570
41816,2158,6282
41817,2158,1249
41818,2158,8119
41819,2158,8607
41820,2158,5429
41821,2158,5503
41822,2158,9710
41823,2158,9062
41824,2158,8108
41825,2158,4450
41826,2158,6562
41827,2158,1370
41828,2158,505
41829,2158,3797
41830,2158,8077
41831,2158,7208
41832,2158,282
41833,2158,5354
41834,2158,3348
41835,2158,3257
41836,2158,6003
41837,2158,5098
41838,2158,9690
41839,2158,6046
41840,2158,5477
41841,2158,164
41842,2158,435
41843,2158,4486
41844,2158,6044
41845,2158,6548
41846,2158,8180
41847,2158,9165
41848,2158,3203
41849,2158,8821
41850,2158,9076
41851,2158,6722
41852,2158,8928
41853,2158,652
41854,2158,3086
41855,2158,5720
41856,2158,4907
41857,2158,9133
41858,2158,4855
41859,2158,9297
41860,2158,3791
41861,2158,5284
41862,2158,7499
41863,2158,6459
41864,2158,2930
41865,2158,8594
41866,2158,9480
41867,2158,7783
41868,2158,4854
41869,2158,9524
41870,2158,8496
41871,2158,2289
41872,2158,4363
41873,2158,8173
41874,2158,9390
41875,2158,737
41876,2158,6642
41877,2158,2605
41878,2158,1696
41879,2158,7771
41880,2158,7043
41881,2158,9119
41882,2158,9379
41883,2158,1616
41884,2158,865
41885,2158,8877
41886,2158,7583
41887,2158,1193
41888,2158,2466
41889,2158,6264
41890,2158,8810
41891,2158,6442
41892,2158,6184
41893,2158,4392
41894,2158,251
41895,2158,4612
41896,2158,4119
41897,2158,5632
41898,2158,3917
41899,2158,6108
41900,2158,6448
41901,2158,3828
41902,2158,2194
41903,2158,2390
41904,2158,9224
41905,2158,5117
41906,2158,1212
41907,2158,7448
41908,2158,3602
41909,2158,597
41910,2158,9265
41911,2158,8543
41912,2158,3617
41913,2158,9416
41914,2158,6269
41915,2158,7852
41916,2158,4821
41917,2158,808
41918,2158,8681
41919,2158,3418
41920,2158,3220
41921,2158,8008
41922,2158,1081
41923,2158,6496
41924,2158,3241
41925,2158,6755
41926,2158,3852
41927,2158,5367
41928,2158,179
41929,2158,939
41930,2158,6201
41931,2158,1741
41932,2158,5512
41933,2158,5988
41934,2158,807
41935,2158,5967
41936,2158,8808
41937,2158,6567
41938,2158,6453
41939,2158,7366
41940,2158,4671
41941,2158,8091
41942,2158,9410
41943,2158,7738
41944,2158,3419
41945,2158,4860
41946,2158,7293
41947,2158,8540
41948,2158,8647
41949,2158,6520
41950,2158,3467
41951,2158,3787
41952,2158,2635
41953,2158,4862
41954,2158,883
41955,2158,5920
41956,2158,157
41957,2158,1164
41958,2158,6246
41959,2158,8402
41960,2158,4142
41961,2158,1463
41962,2158,3813
41963,2158,2158
41964,2158,5135
41965,2158,3536
41966,2158,7546
41967,2158,7816
41968,2158,6299
41969,2158,3417
41970,2158,5427
41971,2158,7512
41972,2158,197
41973,2158,1176
41974,2158,7364
41975,2158,811
41976,2158,27
41977,2158,276
41978,2158,5783
41979,2158,9715
41980,2158,1656
41981,2158,4906
41982,2158,3400
41983,2158,1848
41984,2158,3618
41985,2158,6530
41986,2158,5322
41987,2158,543
41988,2158,8406
41989,2158,7108
41990,2158,7668
41991,2158,4545
41992,2158,5892
41993,2158,7383
41994,2158,7908
41995,2158,2944
41996,2158,8655
41997,2158,3570
41998,2158,5045
41999,2158,8364
42000,2158,5560
42001,2158,5952
42002,2158,5331
42003,2158,6631
42004,2158,4197
42005,2158,5424
42006,2158,26
42007,2158,6944
42008,2158,8696
42009,2158,9021
42010,2158,3992
42011,2158,7966
42012,2158,2021
42013,2158,9346
42014,2158,1967
42015,2158,8341
42016,2158,3342
42017,2158,3326
42018,2158,5742
42019,2158,9671
42020,2158,7247
42021,2158,8916
42022,2158,7073
42023,2158,8920
42024,2158,4650
42025,2158,7902
42026,2158,8017
42027,2158,528
42028,4028,7588
42029,4028,2325
42030,1684,5485
42031,1684,5512
42032,1684,179
42033,1684,395
42034,1684,6034
42035,1684,3851
42036,1684,9635
42037,1684,2190
42038,1684,250
42039,1684,8960
42040,1684,395
42041,1684,5512
42042,1684,6558
42043,4028,7588
42044,4028,2325
42045,7378,1077
42046,7378,7588
42047,4688,7361
42048,4688,7588
42049,3899,9622
42050,3899,6391
42051,6069,4110
42052,6069,179
42053,6069,5512
42054,4028,7588
42055,4028,2325
42056,6069,179
42057,6069,5512
42058,6069,4110
42059,4028,2325
42060,4028,7588
42061,4961,7172
42062,4961,5284
42063,4961,9373
42064,4961,8281
42065,4961,7588
42066,1175,5512
42067,1175,395
42068,1175,8822
42069,4028,7588
42070,4028,2325
42071,250,5512
42072,250,1684
42073,2521,179
42074,2521,5512
42075,2708,5512
42076,2708,179
42077,4028,7588
42078,4028,2325
42079,4028,2325
42080,4028,7588
42081,507,7840
42082,507,7588
42083,4961,7172
42084,4961,5284
42085,4961,9373
42086,4961,8281
42087,4961,7588
42088,1175,5512
42089,1175,8822
42090,1175,6559
42091,6559,1175
42092,6559,5512
42093,6559,8822
42094,9573,7840
42095,9573,7588
42096,6559,5512
42097,6559,179
42098,6684,7588
42099,6684,1742
42100,4961,7172
42101,4961,7588
42102,4028,7588
42103,4028,2325
42104,1684,179
42105,1684,395
42106,1684,5512
42107,1684,7512
42108,6684,1742
42109,6684,7588
42110,1175,5512
42111,1175,179
42112,4028,7588
42113,4028,2325
42114,4028,2325
42115,4028,7588
42116,6687,7588
42117,6687,5894
42118,4016,5512
42119,4016,179
42120,7121,5512
42121,7121,179
42122,4961,7172
42123,4961,5284
42124,4961,9373
42125,4961,8281
42126,4961,7588
42127,1175,179
42128,1175,5512
42129,4028,7588
42130,4028,2325
42131,8106,5999
42132,8106,7588
42133,4028,2325
42134,4028,7588
42135,8997,7840
42136,8997,7588
42137,4028,7588
42138,4028,2325
42139,2100,179
42140,2100,5512
42141,4028,2325
42142,4028,7588
42143,8973,5999
42144,8973,7588
42145,8973,4028
42146,8973,5999
42147,8973,7588
42148,4028,7588
42149,4028,2325
42150,6069,5512
42151,6069,179
42152,6069,9522
42153,6069,5138
42154,6069,4685
42155,1976,4942
42156,1976,179
42157,1976,2741
42158,1976,5512
42159,8561,1712
42160,8561,5512
42161,8561,1911
42162,8561,4816
42163,8561,863
42164,8561,3366
42165,8561,1548
42166,8561,7121
42167,3366,8561
42168,3366,1712
42169,3366,5512
42170,3366,1911
42171,3366,4816
42172,3366,863
42173,3366,1548
42174,3366,7121
42175,2386,1334
42176,2386,1334
42177,2386,3845
42178,2386,8933
42179,2386,5483
42180,2386,8595
42181,2386,9597
42182,2386,4301
42183,2386,3692
42184,2386,3202
42185,2386,5413
42186,2386,8450
42187,2386,2503
42188,2386,5878
42189,2386,5788
42190,2386,5299
42191,2386,1806
42192,2386,6401
42193,2386,5217
42194,2386,4519
42195,2386,3591
42196,2386,3468
42197,2386,4327
42198,2386,9162
42199,2386,9588
42200,2386,3815
42201,2386,5600
42202,2386,6069
42203,2386,9675
42204,2386,6880
42205,2386,3594
42206,2386,6668
42207,2386,4376
42208,2386,6848
42209,2386,8714
42210,2386,8211
42211,2386,1621
42212,2386,5479
42213,2386,7454
42214,2386,5663
42215,2386,2536
42216,2386,5369
42217,2386,8845
42218,2386,8850
42219,2386,1521
42220,2386,9631
42221,2386,4888
42222,2386,1244
42223,2386,2656
42224,2386,4770
42225,2386,1821
42226,2386,5512
42227,2386,6218
42228,2386,3645
42229,2386,8396
42230,2386,8618
42231,2386,6706
42232,2386,7443
42233,2386,5563
42234,2386,1280
42235,2386,5051
42236,2386,4470
42237,2386,8873
42238,2386,6713
42239,2386,3699
42240,2386,5191
42241,2386,8952
42242,2386,5373
42243,2386,1175
42244,2386,6486
42245,2386,8505
42246,2386,7838
42247,2386,8233
42248,2386,398
42249,2386,8610
42250,2386,6820
42251,2386,4241
42252,2386,525
42253,2386,6595
42254,2386,4651
42255,2386,6494
42256,2386,2733
42257,2386,6233
42258,2386,9613
42259,2386,9048
42260,2386,5291
42261,2386,1360
42262,2386,2892
42263,2386,6338
42264,2386,2914
42265,2386,8577
42266,2386,1678
42267,2386,1046
42268,2386,7691
42269,2386,8792
42270,2386,7163
42271,2386,1853
42272,2386,5348
42273,2386,1281
42274,2386,7296
42275,2386,2607
42276,2386,3965
42277,2386,8853
42278,2386,1276
42279,2386,3556
42280,4028,7588
42281,4028,2325
42282,1175,5512
42283,1175,395
42284,153,7588
42285,153,2325
42286,8388,179
42287,8388,5512
42288,8388,6659
42289,8388,9326
42290,1175,5512
42291,1175,8822
42292,8379,5512
42293,8379,9362
42294,4028,2325
42295,4028,7588
42296,1398,7840
42297,1398,7588
42298,4028,2325
42299,4028,7588
42300,2478,179
42301,2478,5512
42302,1175,5512
42303,1175,8822
42304,4028,7588
42305,4028,2325
42306,4028,2325
42307,4028,7588
42308,1175,5512
42309,1175,8822
42310,8508,7512
42311,8508,5512
42312,4028,7588
42313,4028,2325
42314,6479,179
42315,6479,5512
42316,4028,7588
42317,4028,2325
42318,1175,5512
42319,1175,8822
42320,4028,2325
42321,4028,7588
42322,4028,2325
42323,4028,7588
42324,540,5512
42325,540,179
42326,4028,2325
42327,4028,7588
42328,6687,5894
42329,6687,7588
42330,4028,2325
42331,4028,7588
42332,4028,7588
42333,4028,2325
42334,7240,614
42335,7240,1300
42336,4028,2325
42337,4028,7588
42338,8761,4028
42339,8761,2325
42340,8761,7588
42341,4961,7588
42342,4961,5284
42343,4961,9373
42344,4961,8281
42345,6279,7840
42346,6279,7588
42347,4028,2325
42348,4028,7588
42349,8761,5411
42350,8761,7588
42351,6279,5999
42352,6279,7588
42353,4028,2325
42354,4028,7588
42355,7963,5512
42356,7963,395
42357,6986,7588
42358,6986,7890
42359,6986,1742
42360,6687,7361
42361,6687,7588
42362,4028,2325
42363,4028,7588
42364,7963,5512
42365,7963,395
42366,4028,5999
42367,4028,7588
42368,4028,2325
42369,4028,7588
42370,3348,7902
42371,3348,5512
42372,7741,7290
42373,7741,7588
42374,6384,5512
42375,6384,2739
42376,4028,2325
42377,4028,7588
42378,1175,5512
42379,1175,179
42380,1175,179
42381,1175,5512
42382,2644,8350
42383,2644,5512
42384,6919,179
42385,6919,5512
42386,6919,8725
42387,6687,7588
42388,6687,5894
42389,4028,7588
42390,4028,4577
42391,4028,6109
42392,4028,9659
42393,4028,2779
42394,4028,5755
42395,4028,829
42396,4028,2753
42397,4028,6032
42398,4028,5133
42399,4028,1019
42400,3899,172
42401,3899,8458
42402,7361,7588
42403,7361,7288
42404,7361,6363
42405,8487,7840
42406,8487,7588
42407,9730,5512
42408,9730,179
42409,1175,5512
42410,1175,8822
42411,5594,1554
42412,5594,5512
42413,5594,864
42414,5594,8822
42415,2917,5512
42416,2917,2422
42417,2917,2036
42418,5512,5512
42419,5512,9528
42420,5512,1455
42421,5512,694
42422,5512,3233
42423,5512,6151
42424,8277,5512
42425,8277,395
42426,6687,5894
42427,6687,7588
42428,4961,8087
42429,4961,7588
42430,4961,8087
42431,4961,7588
42432,2386,5697
42433,2386,9680
42434,3607,5512
42435,3607,524
42436,3607,6559
42437,7361,7588
42438,7361,1104
42439,8508,5512
42440,8508,7902
42441,8508,9227
42442,8508,2646
42443,7495,7039
42444,7495,179
42445,7495,5512
42446,7495,395
42447,7495,2200
42448,2200,7495
42449,2200,7039
42450,2200,179
42451,2200,5512
42452,2200,395
42453,7317,5512
42454,7317,179
42455,7317,6559
42456,7317,6559
42457,7317,7317
42458,7317,5512
42459,7317,179
42460,7317,4010
42461,7317,1399
42462,2100,5512
42463,2100,179
42464,2100,184
42465,2690,5999
42466,2690,7588
42467,9730,179
42468,9730,5512
42469,9730,395
42470,9730,179
42471,9730,5512
42472,7664,5512
42473,7664,7077
42474,8394,5512
42475,8394,6559
42476,3607,5512
42477,3607,6559
42478,3348,5512
42479,3348,3348
42480,4028,7588
42481,4028,4916
42482,4028,7588
42483,4028,4916
42484,2070,2463
42485,2070,9634
42486,2070,7588
42487,4028,7588
42488,4028,4916
42489,4028,4916
42490,4028,7588
42491,6559,5512
42492,6559,8379
42493,4028,7588
42494,4028,4916
42495,540,540
42496,540,540
42497,2100,5512
42498,2100,7512
42499,2100,184
42500,5468,7588
42501,5468,4407
42502,5468,8558
42503,5468,7245
42504,9137,2690
42505,9137,7588
42506,9137,4407
42507,9137,8558
42508,9137,7245
42509,4028,7588
42510,4028,4916
42511,540,540
42512,540,540
42513,4028,7588
42514,4028,4916
42515,8106,4654
42516,8106,7588
42517,9124,9124
42518,9124,7588
42519,4028,4916
42520,4028,7588
42521,2690,4407
42522,2690,8558
42523,2690,7588
42524,4028,4916
42525,4028,7588
42526,4028,4916
42527,4028,7588
42528,4028,4407
42529,4028,8558
42530,4028,7588
42531,4028,4916
42532,4961,8087
42533,4961,7588
42534,4028,4916
42535,4028,7588
42536,2690,7588
42537,2690,4407
42538,2690,8558
42539,2690,5851
42540,2690,8860
42541,2690,4407
42542,2690,8558
42543,2690,7588
42544,4654,2690
42545,4654,5851
42546,4654,8860
42547,4654,4407
42548,4654,8558
42549,4654,7588
42550,4028,4916
42551,4028,4407
42552,4028,8558
42553,4028,7588
42554,4654,2690
